id,track.name,track.album.name,energy,danceability,acousticness,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
2hv2NiSq8p4pgL28pxcqAJ,Trouble No More,The Allman Brothers Band (Deluxe),0.567,0.556,0.0581,0.00143,9,0.0907,-11.426,0,0.0333,141.345,4,0.858
2IdwQxhJn9ZE4zIotcCefR,Stormy Weather,At Last!,0.356,0.262,0.613,0,0,0.175,-8.031,0,0.0303,174.176,3,0.426
2Ih217RCGAmyQR68Nn7Cqo,You Know How We Do It,Lethal Injection,0.52,0.747,0.0977,0.0537,10,0.142,-10.523,0,0.0357,92.869,4,0.601
2iH7RnVhofwr9NhaQ6r44K,Lancinho - Ao Vivo,O Som das Multidões,0.839,0.563,0.766,0,7,0.873,-6.596,0,0.0488,160.029,4,0.651
2ihAmUPbe9hCQRVGpy3LpM,"1, 2, 3, 4","1, 2, 3, 4",0.976,0.827,0.469,0.000121,0,0.335,-2.901,1,0.0631,113.993,4,0.924
2iQEBI6exFD52QreI1pA9t,"Teu Segredo - Ao Vivo Na Ilha Da Magia,Brasil/2008",Ao Vivo Na Ilha Da Magia,0.515,0.525,0.718,0.00000118,9,0.768,-10.416,1,0.0325,141.951,4,0.35
2Iu5NDjHE7GEi1SGfMgyRT,Presente De Um Beija-Flor,Natiruts,0.457,0.696,0.0311,0.0000386,1,0.0857,-7.907,1,0.216,138.792,4,0.883
2J2Z1SkXYghSajLibnQHOa,Unstoppable,This Is Acting,0.779,0.468,0.112,0.000373,9,0.101,-4.839,1,0.0779,173.799,4,0.26
2j8qG3i1wZUqU0YcpYs7LR,Coração Chorando,Coração Chorando,0.637,0.658,0.702,0,3,0.152,-6.815,1,0.0377,142.074,4,0.548
2jb8HW2CXr4mOJaw7LJyVw,Acordo - Ao Vivo,Acordo (Ao Vivo),0.82,0.608,0.611,0,6,0.933,-3.689,1,0.119,108.394,4,0.673
2JBk2XZLjS0N4x3mFHINM6,Fallout,Fallout,0.731,0.434,0.00531,0,2,0.291,-5.857,1,0.21,184.298,4,0.315
2jIaDVi0tKGjPZxVIxH1Al,Cara de Golpe,Cara de Golpe,0.761,0.676,0.128,0,4,0.503,-4.173,0,0.0354,120.107,4,0.721
2JLlkW8sNBoEpSCHJODPDH,JUNHO DE 94,O MENINO QUE QUERIA SER DEUS,0.737,0.646,0.255,0,8,0.616,-4.044,1,0.415,128.06,4,0.345
2jLqocWkuPKdVdMLzg0szQ,Meu Jeito de Ser,Só Pra Contrariar,0.62,0.612,0.302,0,7,0.0603,-12.523,1,0.0306,137.342,4,0.79
2JVkbbkS4KcOMDpOQbEp1p,Não Tem Menos Semelhante,Palco Iluminado,0.676,0.601,0.366,0,2,0.206,-6.838,1,0.0308,143.122,4,0.814
2k39ES8EcOY3IeEOzsdAb4,People Funny Boy,A Live Injection: Anthology 1968-1979,0.706,0.666,0.483,0.734,1,0.162,-6.556,1,0.144,168.964,4,0.854
2kF9Ijd7I2Kk2P4bYqUmzG,Midnight Blue - Remastered,Midnight Blue (The Rudy Van Gelder Edition),0.356,0.652,0.546,0.000103,5,0.132,-13.733,0,0.0419,148.822,4,0.56
2KFg8kjYy0rYjWsXGhEQHN,Who Shot Ya? - 2005 Remaster,Ready to Die (The Remaster),0.682,0.831,0.256,0,7,0.494,-5.697,1,0.238,91.771,4,0.6
2kHsFZZipGAI168yh21B0p,Syeeda's Song Flute - Mono,Giant Steps (Mono),0.187,0.598,0.643,0.0439,10,0.0797,-15.57,0,0.0484,93.216,4,0.399
2kiUc8jgLMBRlUctshPyCw,Música de Rua,20 Grandes Êxitos,0.842,0.786,0.102,0.0000226,1,0.148,-9.843,1,0.0548,111.895,4,0.773
2KyXyTrp3kp1Fsg7B1osYD,"Para, Pensa e Volta - Ao Vivo",Yasmin Santos Ao Vivo em São Paulo - EP 2,0.791,0.611,0.245,0,2,0.237,-3.095,1,0.0436,111.928,4,0.572
2LawezPeJhN4AWuSB0GtAU,Have You Ever Seen The Rain,Pendulum (Expanded Edition),0.697,0.741,0.0664,0.0000228,0,0.133,-7.028,1,0.0277,116.109,4,0.774
2LBqCSwhJGcFQeTHMVGwy3,Die For You,Starboy,0.525,0.586,0.111,0,1,0.134,-7.163,0,0.0615,133.629,4,0.508
2lC07itzOqMzqTAzK816fT,A Bomba,20 Super Sucessos,0.761,0.908,0.452,0,1,0.0535,-7.396,1,0.06,94.315,4,0.967
2LIh4uzqq9cXMPzzmcToHl,Lost on You,Lost on You,0.724,0.433,0.1,0,5,0.0918,-6.126,0,0.0372,174.006,4,0.689
2LjR7I43VZIOtZb3lzmpcS,"Tá Solteira, Mas Não Tá Sozinha","Tá Solteira, Mas Não Tá Sozinha",0.899,0.757,0.125,0.00000188,2,0.0526,-3.686,1,0.0464,112.047,4,0.731
2lm3Ric7MeBk8hLfsiVokr,Pouco a Pouco (Ao Vivo) (feat. Sorriso Maroto),Terra do Nunca (Ao Vivo),0.647,0.484,0.862,0,2,0.864,-6.462,1,0.0359,148.052,4,0.692
2LrcQbkZOz82SSPNjnJJAP,Assunto Delicado,"Festa das Patroas, EP 4",0.767,0.634,0.313,0,4,0.181,-3.959,1,0.085,157.912,4,0.55
2M9RqfIzNKzN1EoedTWEWz,Pra você acreditar - Ao vivo,Pra você acreditar (Ao vivo),0.736,0.494,0.649,0,1,0.964,-6.399,0,0.0423,145.85,4,0.659
2MEvYNn2tRvFDAucAtAKVq,Just Don't Give A Fuck,The Slim Shady LP,0.931,0.539,0.000713,0,4,0.204,-1.803,0,0.262,85.571,4,0.685
2mhtMYAFLKaLrfSdf4wbpv,Courez Courez,Perdu D'Avance,0.72,0.531,0.014,0,6,0.0561,-5.264,0,0.413,86.772,4,0.852
2MhY90bXu49lH9T1uj7h0I,Pela vida inteira - Ao vivo,Jeito Moleque (Ao Vivo),0.658,0.502,0.0911,0.00000201,7,0.93,-8.954,1,0.0465,83.758,4,0.49
2MKiL2LuTQfVfGKdbmYze3,Jogação,Jogação,0.95,0.797,0.202,0.000173,9,0.0824,-5.871,0,0.0733,128.049,4,0.732
2ml2xRwuFLv7NtDPzyssfL,"Widmung, Op. 25 No. 1",Work - Schumann,0.0325,0.243,0.992,0.879,8,0.108,-23.379,1,0.0454,74.26,3,0.0404
2MSgFefjK0T7Iwjvr3OKqV,"Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.","Chopin: Piano Sonata No. 2, Nocturnes, Barcarolle & Scherzo",0.0047,0.225,0.992,0.881,1,0.0722,-30.928,0,0.0509,163.665,4,0.186
2msjqUjA6Eg5TI2M5EwJ8A,100% Você,Sou Chicleteiro,0.939,0.635,0.151,0,9,0.939,-3.405,1,0.0749,118.476,4,0.724
2mVp83pLkWJN03Ha8Txydf,"Do Right Woman, Do Right Man",Heart & Soul: A Retrospective,0.412,0.449,0.581,0.00000701,2,0.452,-7.19,1,0.0297,144.185,3,0.432
2NHliybXzN9jQth41c6uWm,Até U Infernu Acabá,Até U Infernu Acabá,0.757,0.846,0.61,0,1,0.278,-5.624,1,0.0477,120.007,4,0.653
2NNS4O3JdvYTbh1Rwxt5zk,Oi Sumido - Ao Vivo,Oi Sumido (ao Vivo),0.655,0.756,0.547,0,7,0.912,-5.451,1,0.0486,126.96,4,0.679
2nph8SCHm3iOzchcOFlUWI,Ainda Resta Uma Bagagem,Ainda Resta Uma Bagagem,0.921,0.644,0.452,0,4,0.246,-4.431,0,0.0442,94.963,4,0.949
2nVt0n0aSj3AwZjakMvDHX,Khachaturian: Spartacus Suite No. 2: I. Adagio of Spartacus and Phrygia,Khachaturian: Spartacus and Gayaneh highlights etc,0.106,0.165,0.807,0.782,8,0.105,-21.742,1,0.039,105.651,3,0.0336
2nZj5YymF54qhAu7RneVP6,Coração Na Cama - Ao Vivo,"No Pelo 3, Pt. 1 (Ao Vivo)",0.794,0.764,0.663,0,8,0.34,-4.096,1,0.0589,110.013,4,0.721
2OEz3Dxs9yOEblN5Kk52Sv,Profissão F0Da,Profissão F0Da,0.549,0.717,0.0729,0.173,9,0.294,-6.57,0,0.076,130.039,4,0.356
2OHnoGjn6X6kDwzO7Rw0Y9,The Sorcerer's Apprentice,Fantasia 2000,0.206,0.351,0.797,0.255,1,0.0738,-22.657,1,0.0597,130.415,4,0.0839
2oUwMN5VfdGX10XeQJLBBi,Clash (feat. Stormzy),Clash (feat. Stormzy),0.519,0.871,0.313,0.00000814,2,0.0869,-6.549,1,0.258,140.013,4,0.532
2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa),Plastic Hearts,0.67,0.781,0.0103,0,3,0.0761,-3.912,0,0.0452,127.99,4,0.595
2p04GXqx4j9sggMTFJpEBa,Cai de vagarinho até embaixo,Cai de vagarinho até embaixo,0.44,0.94,0.535,0.00000248,11,0.106,-10.993,1,0.479,130.271,4,0.869
2ParPfrvK9Ld1cIsLOKVNC,Torch,Torch,0.922,0.315,0.00448,0.000189,6,0.0657,-3.249,0,0.104,170.198,4,0.402
2PcbVKT28p9mOlWBDL371J,I Can't Quit You Baby,Poet Of the Blues (Mojo Workin'- Blues For The Next Generation),0.236,0.469,0.407,0.0434,7,0.215,-16.981,1,0.0364,82.232,4,0.415
2pEaVIlTCMrXPBMOfAZY8i,Insensatez / Por um Erro,Lua de Poeta,0.588,0.56,0.657,0,4,0.309,-6.994,0,0.0508,93.597,4,0.669
2pgP6IT08m0Uw9cEMZM7A6,Ara Ketu Bom Demais,Bom Demais,0.746,0.699,0.26,0.000137,8,0.14,-8.762,1,0.042,102.26,4,0.847
2PRsh2LNPxoxC9OnErnelg,Halftime,Illmatic,0.793,0.766,0.0303,0.00000809,4,0.173,-6.638,0,0.166,91.925,4,0.652
2PSfQTEMmWg1co7MoDMKNb,Abstinência,Abstinência,0.616,0.598,0.309,0,2,0.0807,-5.091,0,0.0297,98.04,4,0.318
2PTSZZcm4bRy4fhROWEkbU,O Show Tem Que Continuar,Ao Vivo No Olimpo,0.951,0.602,0.378,0.00085,9,0.964,-6.879,0,0.0525,94.7,4,0.901
2PzU4IB8Dr6mxV3lHuaG34,(I Can't Get No) Satisfaction - Mono Version,Out Of Our Heads,0.863,0.723,0.0383,0.0317,2,0.128,-7.89,1,0.0338,136.302,4,0.931
2qD5hkBGI47Pr1a2SnikZc,Hoppin Out,Hoppin Out,0.635,0.773,0.0323,0,10,0.114,-7.444,0,0.334,172.029,4,0.737
2Qj1FilGsXITZbFVmVeoLy,I'm Tore Down,Getting Ready... (World),0.496,0.64,0.616,0.0000463,2,0.183,-11.124,1,0.0413,116.632,4,0.954
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,I Love You.,0.807,0.612,0.0495,0.0177,10,0.101,-2.81,1,0.0336,124.053,4,0.398
2QLbRVzixE282JSQjBz2DG,Liberdade (Quando o Grave Bate Forte),Liberdade (Quando o Grave Bate Forte),0.789,0.81,0.0254,0.00000185,6,0.104,-4.032,1,0.0498,129.988,4,0.432
2qmG7dokbGpDGD0T5wORWt,Balanço da Rede,Balanço da Rede,0.796,0.764,0.193,0,6,0.0853,-4.611,0,0.033,140.072,4,0.924
2qOm7ukLyHUXWyR4ZWLwxA,It Was A Good Day,The Predator,0.744,0.798,0.33,0.000106,7,0.292,-5.328,0,0.136,82.356,4,0.794
2qPIIfZV6d1FgvCCNoLiVL,Tequila,Tequila,0.837,0.85,0.0293,0.00131,5,0.106,-3.07,0,0.0614,135.004,4,0.736
2QvXPaXSw3NtAV4gDW8NNn,Um Bom Lugar,Rap É Compromisso (Edição Comemorativa),0.485,0.89,0.0853,0,7,0.308,-7.862,1,0.247,85.8,4,0.664
2qzvVh6WD7pP0DUkSyANNf,Beija-Flor,Timbalada,0.421,0.562,0.689,0.0000215,2,0.0832,-14.542,1,0.0554,101.571,4,0.801
2qzW5AK8ldKUOWUETwAkZY,Titanium,Titanium & Mercury,0.394,0.959,0.152,0.00000138,0,0.105,-8.687,0,0.437,121.008,4,0.51
2R6PIzBpnZPpAzXbGxAmqq,Grades do Coração,Ao Vivo No Olimpo,0.818,0.658,0.398,0,2,0.929,-7.969,1,0.0349,92.086,4,0.939
2r6Ve8kNEzqg3u45UL0muX,Big Chief - Remastered,Crawfish Fiesta (Remastered with Bonus Track),0.73,0.56,0.219,0.144,1,0.179,-5.69,1,0.0362,151.594,4,0.963
2rmwqU7yzTvzkiaRV53DpT,2 Be Loved (Am I Ready),Special,0.769,0.721,0.0922,0,7,0.0817,-4.111,1,0.105,155.932,4,0.915
2ROJOb98GorxStuOuZWcGd,Have You Ever Loved A Woman?,Layla And Other Assorted Love Songs (Remastered 2010),0.648,0.303,0.642,0.053,0,0.407,-6.795,1,0.0512,170.379,3,0.644
2Rrkgr8Kd0XGNbilwip6r8,Guns Of Brixton,Rebirth,0.831,0.755,0.233,0.00000177,3,0.0891,-5.576,1,0.0304,93.022,4,0.892
2RTkdHBUb5UCg36tcX6C7D,Meu Violão E O Nosso Cachorro - Ao Vivo,Simone & Simaria (Ao Vivo),0.838,0.63,0.0845,0,4,0.373,-2.63,1,0.0835,133.843,4,0.656
2rUaOWPwavTDdatnNc8n0w,Word Iz Life,The New World Order,0.88,0.738,0.0175,0.0604,10,0.087,-5.364,0,0.316,86.99,4,0.771
2rurDawMfoKP4uHyb2kJBt,Te Felicito,Te Felicito,0.636,0.695,0.234,0,5,0.081,-4.654,1,0.317,174.14,4,0.575
2s7oaW721ExcKoyxzDWD1D,"Symphony No. 5 in E-Flat Major, Op. 82: 3. Allegro molto",Sibelius: Symphonies Nos.5 & 7,0.139,0.162,0.865,0.918,8,0.216,-20.694,1,0.0386,94.009,3,0.0903
2s8kT1fuBVjxept8bH68Sw,SET MK 2,SET MK 2,0.651,0.677,0.271,0,1,0.11,-3.277,1,0.378,169.99,4,0.822
2s9BO8c0co0PmgBiUoTT17,A QUEDA,A QUEDA,0.524,0.822,0.498,0,6,0.48,-8.4,0,0.242,130.06,4,0.718
2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later (feat. Lil Durk),Laugh Now Cry Later (feat. Lil Durk),0.518,0.761,0.244,0.0000347,0,0.107,-8.871,1,0.134,133.976,4,0.522
2SD34xlDVD005M3Y0OgQiX,Primeiro Beijo,Sétimo Céu,0.753,0.661,0.207,0,7,0.0888,-7.514,1,0.0302,121.809,4,0.672
2sKJMf3efNnJKt7HlEvzz8,Rebolation - Ao Vivo,Todo Mundo Gosta - Ao Vivo,0.938,0.545,0.278,0.0168,7,0.7,-5.532,1,0.0684,154.845,4,0.757
2SL0h7FKhJ1O5DcvmvPqU5,Black Magic Woman,English Rose,0.443,0.552,0.0563,0.000173,9,0.0864,-9.113,0,0.0453,129.888,4,0.543
2SvgBb7Wxa9ZfeamgGIGZl,I'm Shady,The Slim Shady LP (Expanded Edition),0.713,0.838,0.0248,0.00000205,11,0.121,-7.062,0,0.254,92.904,4,0.709
2SwE42tEBphHOejzZ9rKRa,Sorte - Ao Vivo,Sorte (Ao Vivo),0.686,0.475,0.762,0,2,0.127,-5.033,1,0.0405,94.756,4,0.509
2sz15cgzZTl6lhgx8KUXNH,Aquele Lugar,Esse É O Remédio,0.594,0.776,0.174,0,11,0.126,-6.014,1,0.0613,125.906,4,0.781
2TB6PQkgnw9rrFRK4VOOrC,"Nocturne No. 2 in E-Flat Major, Op. 9 No. 2",Chopin Favourites,0.0487,0.411,0.985,0.918,10,0.0944,-25.68,1,0.0383,128.859,1,0.101
2tBFtrnooWaXd2xSUOda0s,Primeiro de Abril,Primeiro de Abril,0.718,0.69,0.444,0,10,0.173,-6.472,0,0.554,87.591,4,0.337
2tgHdA4whMbZUyClJVGMny,Viola do Mal - Ao Vivo,Ao Vivo no Salvador Fest #Escutaopoeta,0.839,0.392,0.236,0.00000554,9,0.712,-5.288,1,0.121,115.977,4,0.506
2tR8iLdCeYhVcyPZvN6T7X,Estilo Cachorro,"Nada Como um Dia Após o Outro Dia, Vol. 1 & 2",0.721,0.819,0.483,0,1,0.188,-4.295,1,0.344,86.042,4,0.728
2TRyDtdVE9qr3ZpMPn1lHz,Xonadinha,Xonadinha,0.789,0.796,0.509,0,9,0.667,-11.621,0,0.0545,129.988,4,0.917
2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52","Quevedo: Bzrp Music Sessions, Vol. 52",0.782,0.621,0.0125,0.033,2,0.23,-5.548,1,0.044,128.033,4,0.55
2u9VGZmVz7Rm01SfDgzcfA,"Liebestraum No. 3 in A-Flat Major, S. 541 / 3",Liszt - My Piano Hero,0.0292,0.279,0.987,0.902,8,0.104,-26.804,1,0.0406,136.732,3,0.0338
2upubCYkDvATo6ZZwHqrp9,VIP *-*,DOCE 22,0.846,0.754,0.278,0.00004,4,0.519,-5.114,0,0.0486,99.987,4,0.913
2VbKpQWIMRelKmEy8rSCAf,Set Tatuapé Conceito 2,Set Tatuapé Conceito 2,0.644,0.718,0.444,0,3,0.0884,-2.096,0,0.315,113.283,5,0.778
2VMWXxeH8wxI4M5xlTDiiI,Quixabeira - Ao Vivo Em São Paulo / 1997,Cheiro De Amor Ao Vivo,0.911,0.509,0.222,0,0,0.918,-6.907,1,0.0578,137.084,4,0.546
2wG1R0uDFwyobcWzVssC1J,GALOPA,GALOPA,0.85,0.763,0.285,0,1,0.104,-4.036,0,0.0409,150.009,4,0.77
2wHIDNvfYyZWPpMqX3fDE4,Open Letter To Duke,Mingus Ah Um,0.47,0.484,0.58,0.0751,10,0.343,-13.111,0,0.0679,107.794,4,0.188
2WlZuBDgLfT7Kc0admhFdg,BRABA,BRABA,0.689,0.811,0.181,0.0000255,0,0.0784,-5.113,0,0.0615,144.015,4,0.663
2WMyu5IYgxEuCd6xgFgJrl,Nature Boy,The Nat King Cole Story,0.0895,0.203,0.971,0.0213,2,0.108,-19.755,0,0.0404,173.451,1,0.115
2wnjZXcAT3rCjjqxLeHjv7,Going Down,Getting Ready... (World),0.526,0.565,0.0339,0.000119,0,0.11,-11.352,1,0.0365,167.936,4,0.637
2WoKCEasaj7751MbvYeEcx,Sweet Jamaica,Reggae Classics,0.757,0.632,0.000635,0,7,0.102,-8.665,1,0.313,169.943,4,0.89
2wSCalnGOnXdAJC0Fn8OUY,Vai Lá Em Casa Hoje,Vai Lá Em Casa Hoje,0.84,0.456,0.519,0,8,0.96,-3.637,0,0.283,157.612,4,0.589
2WtbM5MmLJI9toBOfcvWu2,Rapunzel,Feijão Com Arroz,0.81,0.689,0.0375,0.000062,6,0.0472,-9.095,0,0.0723,149.876,4,0.612
2WUGKRzD6gUH8v4w0vD1RL,Já Tô - Ao Vivo,Segue o Baile (Ao Vivo),0.834,0.716,0.534,0,0,0.243,-5.609,0,0.074,159.898,4,0.682
2x9kIjm8AejYJCunY9yKOA,La Flor,Nonpalidesenchufado,0.651,0.672,0.234,0.000515,10,0.936,-7.573,1,0.0461,149.062,4,0.532
2xebCnKCjYWBhJ4Ai8hO5E,Set dos Casados,Set dos Casados,0.384,0.581,0.325,0,4,0.0953,-7.618,0,0.295,199.884,4,0.149
2XIr0KTybGQsC1SFfeaZhI,The Harder They Come,The Harder They Come (Original Motion Picture Soundtrack),0.575,0.679,0.634,0,1,0.165,-8.037,1,0.0715,102.588,4,0.79
2xOa2qPj8kDnlj8Nr1D07s,Dependente,De Volta pro Amanhã,0.491,0.58,0.798,0,0,0.107,-7.863,1,0.0392,162.051,4,0.414
2XoeCdi8REPsSNmqeNXFQz,Margarida Perfumada (Ao Vivo),Tribal Bahia,0.898,0.434,0.355,0.000074,2,0.983,-8.616,1,0.242,128.997,4,0.397
2XplG9312X2Xm6m48TvqT5,Work The Angles,The Platform,0.767,0.656,0.191,0,11,0.641,-7.032,0,0.321,181.33,4,0.739
2Xr33epIjw1fbwOhrng4Pd,Sofro Onde Eu Quiser,Esquenta do DVD,0.503,0.746,0.285,0,6,0.111,-7.208,1,0.0371,125.938,4,0.708
2xRjpf9nBbKNV4VtjSHfER,Pimpolho - Ao Vivo,Artpopuloucos #02 (Ao Vivo),0.695,0.632,0.73,0,7,0.799,-11.998,1,0.0515,94.214,4,0.637
2xU3GOp34ZDeRyDZhdrQX0,Sem Nós,Sem Nós,0.815,0.513,0.44,0,5,0.101,-6.319,0,0.378,149.521,4,0.686
2XzHou7MZzOBQBqjWw86Nt,Love Me Or Leave Me,Let It All Out,0.398,0.572,0.841,0.00000459,0,0.128,-10.751,1,0.0376,86.135,4,0.76
2YgAAAq8h7nPIMVLVVSHtK,Um Anjo do Céu,Já,0.667,0.728,0.0208,0,11,0.18,-5.281,1,0.0328,132.028,4,0.772
2YGWqGwDmlwVfK2sxt11uV,A Primeira Namorada - Ao Vivo,É Diferente (Ao Vivo),0.76,0.635,0.611,0,7,0.802,-8.229,1,0.0326,140.007,4,0.652
2YNPrxwFA7lzecwR5O5rJ3,Deixa Eu Chorar - Acústico | Ao Vivo,Acústico (ao Vivo),0.467,0.411,0.874,0,0,0.946,-8.619,1,0.0332,124.697,4,0.557
2Z4aQJh0kesRMookvtfR4y,"Piano Concerto in A Minor, Op. 16: I. Allegro molto moderato",Grieg: Piano Concerto; Lyric Pieces,0.119,0.302,0.975,0.887,9,0.11,-18.059,0,0.0386,94.4,4,0.0381
2Z626Hl3QDlAQK3Wtt9dV3,Ponto Fraco - Ao Vivo,Segue o Baile (Ao Vivo),0.977,0.902,0.405,0.0115,9,0.954,-3.444,0,0.0475,140.052,4,0.967
2ZBbHe0eGsOopMXmEaqUT6,No Small Thing,No Small Thing,0.554,0.357,0.00275,0.248,0,0.181,-6.125,1,0.0295,187.829,3,0.223
2ZuG40RDVJQwEaRWQu7Gh4,Bebida Na Ferida - Acústico,Zé Neto & Cristiano - Acústico,0.606,0.658,0.503,0,1,0.17,-6.089,1,0.0376,125.997,4,0.426
2ZvxyrNMYKMTazLQI2v9BX,Traps,Traps,0.971,0.44,0.00082,0.00000375,0,0.0542,-3.018,1,0.137,154.941,4,0.466
2ZXoSRvhNk1tAGjBHA66bN,Back2Roadz,Back2Roadz,0.596,0.841,0.445,0,11,0.109,-7.185,0,0.154,140.008,4,0.714
2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,Highway to Hell,0.913,0.574,0.061,0.00158,6,0.156,-4.793,0,0.133,115.728,4,0.423
309lWVv2Cj83O0MDqthRSM,Cadê Dalila - Ao Vivo Em São Paulo / 2018,Ivete Sangalo Live Experience (Ao Vivo Em São Paulo / 2018),0.873,0.619,0.00225,0.000009,1,0.614,-7.428,1,0.0405,87.506,4,0.442
30QD4VRP9yEneOh0eGTrtJ,Solitude,Solitude,0.15,0.462,0.984,0.000902,8,0.105,-13.531,1,0.0522,98.66,3,0.19
30vAfL9Wyu2fu07vdbZ1Xt,See Wat I’m Sayin,See Wat I’m Sayin,0.497,0.936,0.0324,0,1,0.111,-7.185,1,0.41,138.016,4,0.364
31GIhpOQpKCzlnuPn03pBQ,Junker's Blues,Blues From The Gutter,0.155,0.779,0.856,0.00000782,5,0.0974,-21.57,1,0.112,103.251,4,0.696
32BeYxKPrig1LefHsC0Xuo,Happier Than Ever - Edit,Happier Than Ever (Edit),0.599,0.334,0.0468,0.000392,0,0.205,-5.742,1,0.0365,161.74,3,0.127
32eGL3sFOTpKTj0AFqxuU5,Beijo Na Boca - Ao Vivo,Netinho Ao Vivo,0.907,0.624,0.099,0,11,0.928,-9.952,1,0.086,112.151,4,0.713
32mcFZ8uedc5Wd5xoZsNXe,L. Gelada - 3 da Madrugada,Declaração de Guerra,0.759,0.555,0.22,0.00000152,11,0.132,-4.511,0,0.283,87.528,4,0.656
32wjFFh7Ptrepu63WosPRB,Socadona (feat. Mariah Angeliq e Mr. Vegas) - Funk Remix,Socadona (feat. Mariah Angeliq e Mr. Vegas) [Funk Remix],0.756,0.844,0.135,0.00424,4,0.145,-5.211,0,0.127,135.021,4,0.619
330oIFOtslgdc4TBVApQuY,50 Tons,50 Tons,0.627,0.567,0.309,0,1,0.0827,-6.671,0,0.304,151.778,4,0.536
3341eBppSCetzo507uJU06,You Don't Know What Love Is,An Evening With Anita O'Day,0.0418,0.423,0.953,0,10,0.125,-17.75,1,0.0323,105.901,4,0.137
33bBKEK0pkXF2MvUsnsU83,Bateu Saudade - Ao Vivo,"Na Boca do Povo, Ep. 2 (Ao Vivo)",0.756,0.567,0.495,0,2,0.257,-4.266,1,0.077,151.936,4,0.572
33FrM0i2g7uosARZ4aCFk1,"Tic, Tic, Tac",Filhos da Mata,0.665,0.855,0.338,0.000122,8,0.279,-13.156,0,0.112,99.902,4,0.96
33i4XUzoOzNpColEgXPW08,De Você Só Quero Amor,Esse É O Remédio,0.591,0.911,0.288,0,2,0.164,-5.236,1,0.183,127.015,4,0.855
33jt3kYWjQzqn3xyYQ5ZEh,Cheek To Cheek,The Complete Ella And Louis On Verve,0.264,0.663,0.706,0,0,0.1,-14.571,1,0.0914,122.482,4,0.657
33UECsx4DcDRampb2ah316,Eu Sou 157,"Nada Como um Dia Após o Outro Dia, Vol. 1 & 2",0.605,0.904,0.15,0,10,0.0684,-5.873,0,0.279,85.983,4,0.749
33x3Y8oLC0rpAIwACzdyyN,Ultraviolet,Ultraviolet,0.916,0.35,0.000108,0.00000181,10,0.126,-3.39,0,0.146,194.934,4,0.521
34ZESQgPPDoIiSorkjyrVi,Tieta - Live,Luiz Caldas Ao Vivo,0.819,0.722,0.619,0.00000163,5,0.699,-7.466,1,0.0453,139.997,4,0.915
34zhjduFdQFhkRUJ230h9T,April In Paris,All Or Nothing At All,0.127,0.496,0.927,0.0000707,0,0.132,-14.211,1,0.0382,74.746,4,0.211
35B6qiqKdPIta9IOYI4Z7H,o mundo já ta bom sem mim,o mundo já ta bom sem mim,0.483,0.356,0.0214,0.000028,2,0.212,-10.707,1,0.047,130.939,4,0.326
35COLcFjvONwVv6jkG23gI,Boys Don't Cry,Boys Don't Cry,0.842,0.589,0.00178,0,5,0.113,-4.86,1,0.0372,164.163,4,0.657
35mvY5S1H3J2QZyna3TFe0,positions,Positions,0.802,0.737,0.468,0,0,0.0931,-4.771,1,0.0878,144.015,4,0.682
35QVA4aLkkfiooChOruhy6,Sem Perceber - Ao Vivo,Sem Perceber (Ao Vivo),0.75,0.505,0.737,0,11,0.95,-6.347,1,0.0456,75.935,4,0.745
35QX0Nvle5nBcKURbep0xt,Hipnotizou - Ao Vivo,Encontro De Fenômenos (Ao Vivo / Part. II),0.702,0.736,0.806,0.0000153,7,0.905,-10.188,0,0.0541,135.94,4,0.838
35X1ucjCm7rHK80qJ413ci,Somebody Loan Me A Dime,Somebody Loan Me A Dime,0.584,0.69,0.47,0.0000246,3,0.297,-8.864,1,0.0746,118.017,3,0.809
36ccrof5DFicLrejE4hEye,Walking By Myself,Chicago Bound,0.519,0.621,0.837,0.00246,11,0.162,-13.328,0,0.102,117.005,4,0.775
36JLbOILRf2ELnpByw44qk,Bola De Sabão,Babado Novo / O Diário de Claudinha,0.656,0.705,0.468,0,11,0.0659,-8.296,0,0.0745,90.057,4,0.807
36mUWhjTM3GNpncYy7RR6z,Boca Ocupada,Cleber & Cauan No Rio Quente,0.801,0.582,0.544,0,8,0.145,-4.029,0,0.195,160.075,4,0.81
373yGkNo74RZgmQgTiR8xK,It's Only A Paper Moon,The War Years (1941-1947),0.103,0.761,0.944,0,10,0.127,-16.964,1,0.0416,114.044,4,0.53
37BZB0z9T8Xu7U3e65qxFy,Save Your Tears (with Ariana Grande) (Remix),Save Your Tears (Remix),0.825,0.65,0.0215,0.0000244,0,0.0936,-4.645,1,0.0325,118.091,4,0.593
37erXXnh4mlWE7mdO6EYOp,Ausência - Ao Vivo | Acústico,Marília Mendonça - Perfil (Ao Vivo),0.486,0.824,0.65,0,5,0.135,-5.579,0,0.0458,97.94,4,0.82
